,id,place_name,address_name,phone,커피가 맛있어요,디저트가 맛있어요,빵이 맛있어요,친절해요,인테리어가 멋져요,매장이 청결해요,뷰가 좋아요,음료가 맛있어요,사진이 잘 나와요,특별한 메뉴가 있어요,대화하기 좋아요,가성비가 좋아요,집중하기 좋아요,화장실이 깨끗해요,주차하기 편해요,좌석이 편해요,음식이 맛있어요,매장이 넓어요,단체모임 하기 좋아요,특별한 날 가기 좋아요,재료가 신선해요,양이 많아요,혼밥하기 좋아요,naver_map_type,blog_review_qty_list,stars,stars_qty,visitor_review_qty
148,231920851,갈십리,서울 성동구 행당동 19-108,010-9034-3939,76,53,,,57,,,41,21,,,,,,,,,,,,,,,"카페,디저트",642,null,null,147
149,2030999010,아우프글렛 금호점,서울 성동구 금호동1가 1801-4,,77,88,,30,38,,,,,26,,,,,,,,,,,,,,"카페,디저트","1,214",4.45,934개 평점 934명 참여,153
150,857915820,글로우,서울 성동구 성수동2가 277-24,,189,191,,69,50,,,71,,,,,,,,,,,,,,,,카페,907,4.43,926개 평점 998명 참여,332
151,2077832392,슈퍼말차 성수,서울 성동구 성수동1가 668-9,070-4632-3882,146,,,126,128,,,385,,162,,,,,,,,,,,,,,카페,665,4.46,"909개 평점 1,155명 참여",622
152,27347404,치카치카,서울 성동구 성수동2가 512,02-498-3478,,86,,31,9,15,,,,38,,,,,,,,,,,,,,케이크전문,579,4.51,279개 평점 277명 참여,98
153,328817208,5TO7,서울 성동구 성수동1가 668-136,,231,239,,78,114,,,121,,,,,,,,,,,,,,,,"카페,디저트",545,4.3,625개 평점 913명 참여,494
154,935863440,서울앵무새,서울 성동구 성수동1가 685-213,070-8846-2025,530,1680,,441,518,,,,,729,,,,,,,,,,,,,,"카페,디저트","2,537",4.49,"1,346개 평점 2,458명 참여","2,282"
155,912676778,하루&원데이,서울 성동구 성수동2가 314-5,02-499-9303,,,,90,48,52,,,,,,,,,,,146,,,,,,,이자카야,122,null,null,159
156,13498947,봉순이네다락방,서울 성동구 행당동 292-33,02-2299-8057,59,57,,35,60,,,36,,,,,,,,,,,,,,,,카페,360,null,null,141
157,1941275560,메쉬커피,서울 성동구 성수동1가 685-307,02-464-7078,53,,,16,,,,10,6,10,,,,,,,,,,,,,,테이크아웃커피,368,4.41,165개 평점 182명 참여,61
158,732470230,카페오롯,서울 성동구 성수동1가 13-428,02-2292-2223,68,32,,,41,,,30,,,32,,,,,,,,,,,,,"카페,디저트",424,4.47,344개 평점 354명 참여,121
159,1599571399,어라운드데이,서울 성동구 성수동1가 685-483,0507-1431-8310,96,105,,58,45,,,61,,,,,,,,,,,,,,,,"카페,디저트",642,4.55,289개 평점 378명 참여,215
160,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,252,,,128,71,,91,,,,,,,,,,,,,,,,카페,408,4.38,"1,089개 평점 1,244명 참여",465
161,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,119,,,54,,27,,49,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 243명 참여,132
162,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,90,98,,,42,44,,39,,,,,,,,,,,,,,,,카페,472,4.48,446개 평점 474명 참여,176
163,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,19,,,,,,,,18,,,,,,,,카페,710,4.32,309개 평점 358명 참여,104
164,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,324,,,192,119,,124,,,,,,,,,,,,,,,,"카페,디저트","1,120",4.34,408개 평점 753명 참여,617
165,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1981,,538,,335,,,,508,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,274명 참여","2,451"
166,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,48,,98,55,,,,48,,63,,,,,,,,,,,,,,베이커리,395,4.4,321개 평점 406명 참여,203
167,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 304명 참여,250
168,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",647,4.68,871개 평점 840명 참여,70
169,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 470명 참여,225
170,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,191,188,,91,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",183,4.44,693개 평점 747명 참여,383
171,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",425,null,null,95
172,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,959,,232,483,,,,245,348,,,,,,,,,,,,,,카페,918,4.42,"1,044개 평점 1,506명 참여","1,383"
173,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
174,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,146,55,,48,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,375개 평점 470명 참여,218
175,1926044933,도우터,서울 광진구 화양동 11-17,02-464-0559,,,,18,15,,,,,,10,,,,,,15,,,,,,,"맥주,호프",98,4.4,5개 평점 25명 참여,45
176,519082124,뚝방길홍차가게,서울 광진구 자양동 589-20,02-512-0189,,100,,30,65,,,76,,56,,,,,,,,,,,,,,"카페,디저트",663,4.59,317개 평점 334명 참여,134
177,61909173,아르무아,서울 광진구 화양동 5-32,02-463-9981,,,,,,,,,,,,,,,,,,,,,,,,여성의류,1,null,null,9
178,501741750,인덱스숍,서울 광진구 자양동 17-3,02-2122-1259,,,,,,,,,,,,,,,,,,,,,,,,서점,938,4.59,408개 평점 505명 참여,292
179,1096654389,안다즈커피,서울 광진구 구의동 75-26,0507-1324-4277,235,128,,66,156,,,89,,,,,,,,,,,,,,,,"카페,디저트",680,4.47,665개 평점 772명 참여,367
180,1755713937,체리커피,서울 광진구 능동 282-1,02-444-7222,221,143,,77,103,,,84,,,,,,,,,,,,,,,,"카페,디저트",830,4.53,116개 평점 338명 참여,375
181,420350631,더이퀼리브리엄커피,서울 광진구 자양동 7-30,070-7537-3744,58,,,45,60,39,,36,,,,,,,,,,,,,,,,카페,219,4.45,204개 평점 266명 참여,134
182,1159203702,비에이치테이블,서울 광진구 자양동 775-10,,,,,32,19,28,,,,,,,,,,,80,,,,40,,,브런치,416,4.55,210개 평점 248명 참여,105
183,22674971,카페히릿,서울 광진구 화양동 111-72,070-8870-4442,,,,13,,,,,,,,,,,,,,,,,,,,애견카페,215,4.34,97개 평점 98명 참여,38
184,18263855,마우스레빗,서울 광진구 화양동 5-14,02-462-4015,80,48,,,48,,,45,26,,,,,,,,,,,,,,,카페,476,4.36,197개 평점 265명 참여,130
185,287949141,넥스트에디션 건대2호점,서울 광진구 자양동 17-5,0507-417-8580,,,,619,,,,,,,,,,,,,,,,,,,,방탈출카페,"1,410",4.28,60개 평점 938명 참여,"1,118"
186,88469138,랑데자뷰 건대점,서울 광진구 화양동 9-23,070-7718-3088,99,61,,,84,,,65,60,,,,,,,,,,,,,,,"카페,디저트",323,4.37,317개 평점 429명 참여,233
187,2239,커피나무 건대입구역점,서울 광진구 화양동 5-40,02-466-1415,65,48,,31,,,,27,,,20,,,,,,,,,,,,,카페,96,4.53,277개 평점 296명 참여,130
188,1508416506,헤르츠커피로스팅,서울 광진구 중곡동 161-27,010-3312-9952,82,,,23,28,14,,25,,,,,,,,,,,,,,,,카페,237,4.59,210개 평점 220명 참여,99
189,2106246357,그리네,서울 광진구 군자동 64-21,,28,53,,,56,,,21,25,,,,,,,,,,,,,,,"카페,디저트",305,4.56,126개 평점 146명 참여,97
190,1017964919,도쿄빙수 건대점,서울 광진구 화양동 10-2,02-466-2012,32,169,,44,,,,34,,95,,,,,,,,,,,,,,빙수,479,4.38,304개 평점 476명 참여,250
191,143898787,카페 드노보,서울 광진구 광장동 187-2,,,,,,120,50,53,,,,,,,,,,111,67,,,,,,브런치,267,4.45,405개 평점 490명 참여,234
192,1024200053,펠어커피 구의점,서울 광진구 구의동 223-23,0507-1447-0140,20,13,,14,,,,19,,5,,,,,,,,,,,,,,카페,819,4.7,205개 평점 214명 참여,40
193,25060136,설빙 건대직영점,서울 광진구 화양동 7-44,02-499-5385,188,844,,163,,,,196,,225,,,,,,,,,,,,,,빙수,520,4.29,"1,909개 평점 2,552명 참여","1,294"
194,1430310181,키랩보드게임 룸카페 건대본점,서울 광진구 화양동 11-7,070-8098-7300,,,,43,,,,,,,,29,,,,,,,27,,,,,보드카페,"1,465",null,null,61
195,715860315,아오스요거트,서울 광진구 화양동 2-23,070-8111-9451,,296,,63,54,94,,,,187,,,,,,,,,,,,,,"카페,디저트",518,4.51,570개 평점 708명 참여,378
196,1766978425,안다미로팬케이크,서울 광진구 화양동 48-23,02-6405-7773,65,153,,46,66,,,69,,,,,,,,,,,,,,,,"카페,디저트",163,4.58,113개 평점 244명 참여,208
197,27354377,엑스케이프,서울 광진구 화양동 50-2,02-463-9366,,,,20,,,,,,,,,,,,,,,,,,,,방탈출카페,194,4.68,22개 평점 62명 참여,57
198,26826876,히어로보드게임카페 건대1호점,서울 광진구 화양동 7-4,02-466-1203,,,,23,,,,,,,,24,,,,,,,19,,,,,보드카페,216,4.86,668개 평점 690명 참여,87
199,757366145,카페레디언트,서울 광진구 중곡동 142-36,02-2201-0204,35,20,,27,16,14,,,,,,,,,,,,,,,,,,"카페,디저트",17,null,null,38
200,1040379670,열매제과점,서울 광진구 화양동 36-60,010-5814-3738,22,,68,32,,13,,,,22,,,,,,,,,,,,,,베이커리,276,4.7,215개 평점 208명 참여,79
201,26869515,오페뜨 건대점,서울 광진구 화양동 5-106,02-2135-9982,106,152,,,76,63,,60,,,,,,,,,,,,,,,,카페,662,null,null,250
202,296921469,카페온더플랜 건대점,서울 광진구 화양동 90-4,02-462-1020,68,,,,,,,29,,,30,,49,,47,,,,,,,,,"카페,디저트",57,4.3,453개 평점 416명 참여,144
203,831662985,북카페세모,서울 광진구 화양동 8-43,02-463-0305,111,,,102,,94,,115,,,,,104,,,,,,,,,,,"카페,디저트","2,602",4.76,361개 평점 336명 참여,246
204,1928816021,보난자커피 군자점,서울 광진구 군자동 270,070-4110-3113,260,108,,,117,74,,,,,51,,,,,,,,,,,,,"카페,디저트",522,null,null,363
205,2053737523,카페러슬,서울 광진구 구의동 612-10,070-4202-1555,54,,,53,36,,79,56,,,,,,,,,,,,,,,,"카페,디저트",172,4.55,437개 평점 409명 참여,156
206,24350794,스타벅스 군자역,서울 광진구 군자동 478-5,1522-3232,924,269,,367,,240,,347,,,,,,,,,,,,,,,,카페,229,4.46,"4,112개 평점 3,498명 참여","1,289"
207,693959559,해피니스디저트 건대점,서울 광진구 자양동 6-58,010-4295-2600,110,324,,93,,,,247,,199,,,,,,,,,,,,,,"카페,디저트",138,4.42,394개 평점 585명 참여,493
208,1592555351,밀피,서울 광진구 화양동 5-99,,320,248,,,222,,,291,,,164,,,,,,,,,,,,,"카페,디저트",272,4.42,159개 평점 701명 참여,611
209,26639935,스타벅스 구의DT,서울 광진구 구의동 67-36,1522-3232,728,171,,281,,163,,235,,,,,,,,,,,,,,,,카페,132,4.43,"2,764개 평점 2,371명 참여",883
210,15954181,꼬메노,서울 광진구 화양동 16-24,02-468-5177,66,43,,45,50,,,34,,,,,,,,,,,,,,,,카페,294,4.7,157개 평점 183명 참여,93
211,606933069,플라이팬커피,서울 광진구 자양동 64-11,,65,,,21,,,,23,,,24,,,,,19,,,,,,,,"카페,디저트",167,4.44,367개 평점 317명 참여,109
212,13337306,커피마켓,서울 광진구 화양동 3-71,02-463-8009,204,79,,,68,,,71,,,61,,,,,,,,,,,,,카페,282,4.32,506개 평점 691명 참여,349
213,630372352,스타벅스 어린이대공원역,서울 광진구 군자동 236,1522-3232,606,154,,231,,204,,243,,,,,,,,,,,,,,,,카페,133,4.48,"2,702개 평점 2,473명 참여",912
214,382585102,미어캣족장,서울 광진구 자양동 9-31,,,,,50,,,,,,,,,,,,,,,,,,,,애견카페,214,4.44,83개 평점 130명 참여,97
215,514403916,라운드브릭,서울 광진구 광장동 287-1,,79,66,,64,,,,40,,,,34,,,,,,,,,,,,"카페,디저트",102,4.85,942개 평점 337명 참여,82
216,1779970753,베러댄,서울 동대문구 휘경동 317-53,,48,39,,,50,42,,35,,,,,,,,,,,,,,,,"카페,디저트",264,4.38,362개 평점 364명 참여,125
217,26354962,커피나인 본점,서울 동대문구 답십리동 268-8,02-6396-9992,106,29,,39,,,,26,,,27,,,,,,,,,,,,,"카페,디저트",63,4.42,233개 평점 243명 참여,125
218,1317422264,카페몰로,서울 동대문구 회기동 57-11,02-966-1301,,,,35,43,34,,,,,,,,,,,98,,,,30,,,브런치,213,4.5,285개 평점 368명 참여,162
219,1989079728,너디블루,서울 동대문구 전농동 103-312,,9,9,,16,19,,,12,,,,,,,,,,,,,,,,"카페,디저트",248,null,null,34
220,2093688428,카페양귀비,서울 동대문구 이문동 345-7,,69,134,,46,66,,,49,,,,,,,,,,,,,,,,"카페,디저트",504,4.5,230개 평점 306명 참여,196
221,105370530,오앤디,서울 동대문구 휘경동 293-171,,18,,,10,8,,,8,7,,,,,,,,,,,,,,,카페,216,4.57,85개 평점 94명 참여,27
222,7883277,민들레영토 경희대점,서울 동대문구 회기동 60-84,02-959-3733,,,,44,,,,16,,15,34,35,,,,,,,,,,,,카페,108,4.28,72개 평점 119명 참여,65
223,13333488,컴플리트커피,서울 동대문구 이문동 264-293,070-8873-0419,54,18,,16,15,11,,,,,,,,,,,,,,,,,,"카페,디저트",56,null,null,58
224,2047903591,대즐링,서울 동대문구 제기동 137-130,070-763-9394,35,56,,18,,,,21,,14,,,,,,,,,,,,,,"카페,디저트",183,null,null,70
225,1872113102,더크림,서울 동대문구 장안동 330-9,070-4065-7313,10,13,,5,5,,,,,5,,,,,,,,,,,,,,"카페,디저트",23,null,null,17
226,19034696,카페온,서울 동대문구 전농동 602-6,070-8682-4958,60,70,,61,,,,45,,43,,,,,,,,,,,,,,"카페,디저트",183,4.59,240개 평점 211명 참여,116
227,1175140530,카페림,서울 동대문구 용두동 38-3,02-968-1497,85,99,,40,46,,,41,,,,,,,,,,,,,,,,"카페,디저트",259,null,null,130
228,789579036,키라쿠,서울 동대문구 제기동 1152-13,,35,42,,23,,14,,19,,,,,,,,,,,,,,,,"카페,디저트",274,4.61,154개 평점 146명 참여,88
229,17884754,스타벅스 장한평역점,서울 동대문구 장안동 433-7,1522-3232,1333,403,,548,,349,,458,,,,,,,,,,,,,,,,카페,225,4.49,"4,102개 평점 3,573명 참여","1,627"
230,1387251423,스타벅스 답십리역점,서울 동대문구 답십리동 497-67,1522-3232,1106,301,,548,,304,,429,,,,,,,,,,,,,,,,카페,120,4.44,"3,320개 평점 2,885명 참여","1,453"
231,26900379,스타벅스 신설동역점,서울 동대문구 신설동 76-10,1522-3232,862,197,,378,,229,,308,,,,,,,,,,,,,,,,카페,110,4.46,"2,786개 평점 2,524명 참여","1,090"
232,24868732,스타벅스 회기역사거리점,서울 동대문구 회기동 346-18,1522-3232,715,210,,263,,171,,247,,,,,,,,,,,,,,,,카페,144,4.49,"2,192개 평점 2,111명 참여",930
233,453254465,쁘띠몽드 키즈카페,서울 동대문구 장안동 111-1,02-2215-7005,,,,12,,18,,,,,,,,,,,9,,,,,,,"키즈카페,실내놀이터",60,4.7,72개 평점 81명 참여,33
234,811623792,한시십일분,서울 동대문구 휘경동 267-84,,43,39,,23,40,,,28,,,,,,,,,,,,,,,,"카페,디저트",245,4.69,49개 평점 89명 참여,81
235,2103694654,비하인드미,서울 동대문구 회기동 60-93,,38,60,,15,19,,,22,,,,,,,,,,,,,,,,"카페,디저트",244,4.59,204개 평점 204명 참여,83
236,27542920,이문동커피집 플랫피플,서울 동대문구 이문동 331-56,,66,,,49,,,,55,,50,,32,,,,,,,,,,,,"카페,디저트",199,4.81,273개 평점 150명 참여,33
237,27020768,디어테이블,서울 동대문구 장안동 338-9,,,,,18,14,13,,,,,,16,,,,,64,,,,,,,양식,155,4.27,149개 평점 184명 참여,79
238,14723310,8번가,서울 동대문구 회기동 42-139,,150,86,,,92,,,64,,,,,57,,,,,,,,,,,카페,301,4.42,264개 평점 385명 참여,248
239,26407016,아임파이 외대점,서울 동대문구 이문동 317-11,070-4274-1182,37,92,,43,,35,,30,,,,,,,,,,,,,,,,"카페,디저트",175,4.69,133개 평점 189명 참여,122
240,1264344578,카페 트위그,서울 동대문구 장안동 412-4,02-6953-8892,57,59,,66,51,59,,,,,,,,,,,,,,,,,,"카페,디저트",56,4.78,89개 평점 124명 참여,122
241,737325783,너나들이 만화카페,서울 동대문구 회기동 60-71,0507-1443-0331,,,,26,,28,,,,,,,,,,,18,,,,,,,만화방,43,4.44,48개 평점 69명 참여,53
242,831347994,커피블랑,서울 동대문구 회기동 16-18,010-2717-7316,52,29,,30,,20,,18,,,,,,,,,,,,,,,,카페,183,4.48,127개 평점 160명 참여,65
243,1945277759,37.5 답십리점,서울 동대문구 답십리동 1003,02-2212-3705,,,,16,19,20,,,,,,,,,,,79,,,,21,,,브런치,136,4.53,495개 평점 493명 참여,104
244,1609221649,스타벅스 청량리역사점,서울 동대문구 전농동 588-1,1522-3232,1525,398,,607,,343,,506,,,,,,,,,,,,,,,,카페,95,4.44,"513개 평점 1,914명 참여","2,053"
245,1853475772,스타벅스 경희대삼거리점,서울 동대문구 회기동 60-40,,456,139,,207,,134,,187,,,,,,,,,,,,,,,,카페,62,4.45,"1,605개 평점 1,734명 참여",757
246,1507094194,그대쉴꽃,서울 동대문구 회기동 16-96,02-966-0813,,,,,,,,,,,,,,,,,,,,,,,,"꽃집,꽃배달",4,4.5,15개 평점 18명 참여,9
247,1772092398,세라젬웰카페 서울답십리직영점,서울 동대문구 답십리동 1012,02-6952-1825,,,,13,,,,,,,,7,,,,,,,,,,,,"건강,의료용품",19,4.38,78개 평점 258명 참여,20
248,1131068123,고소운,서울 동대문구 이문동 288-40,,26,52,,,25,,,23,,19,,,,,,,,,,,,,,"카페,디저트",284,4.54,183개 평점 214명 참여,95
249,16620949,투썸플레이스 장안점,서울 동대문구 장안동 375-1,02-2212-1780,165,107,,75,,62,,70,,,,,,,,,,,,,,,,카페,22,4.48,586개 평점 551명 참여,227
250,347913254,온니당,서울 동대문구 장안동 105-11,010-4450-9715,4,21,,8,,,,4,,,,,,,,,,,,,,,,"카페,디저트",4,null,null,36
251,25684300,설빙 서울회기역점,서울 동대문구 휘경동 191-4,02-960-4342,,339,,102,,,,83,,65,75,,,,,,,,,,,,,빙수,107,4.42,671개 평점 916명 참여,496
252,1565634100,카페파인,서울 동대문구 제기동 137-7,,40,,,23,24,,,28,,,,,29,,,,,,,,,,,"카페,디저트",100,4.47,144개 평점 167명 참여,89
253,1065892215,프롬하츠커피 용두점,서울 동대문구 용두동 130-4,02-924-2230,69,,,31,,27,,22,,,27,,,,,,,,,,,,,"카페,디저트",30,null,null,117
254,1138197258,카페시사,서울 동대문구 전농동 123-1,,50,32,,20,,11,,24,,,,,,,,,,,,,,,,"카페,디저트",9,null,null,83
255,1076774313,빈칸,서울 동대문구 휘경동 192-5,02-1577-5886,,,,,,,,,,,,,,,,,,,,,,,,전시관,51,null,null,9
256,1096938565,멜팅폼,서울 동대문구 이문동 264-410,02-960-2544,,,,,,,,,,,,,,,,,,,,,,,,"카페,디저트",203,4.61,9개 평점 16명 참여,9
257,20103597,투썸플레이스 답십리점,서울 동대문구 답십리동 530-16,070-7554-5045,476,312,,,,161,,169,,,,,,,,119,,,,,,,,카페,22,4.27,"983개 평점 1,179명 참여",714
258,8439657,스타벅스 외대점,서울 동대문구 이문동 305-60,,476,130,,265,,146,,190,,,,,,,,,,,,,,,,카페,83,4.53,"1,751개 평점 1,629명 참여",844
259,491664026,투썸플레이스 휘경점,서울 동대문구 휘경동 275-5,02-2039-6288,259,180,,126,,129,,106,,,,,,,,,,,,,,,,카페,32,4.53,20개 평점 296명 참여,500
260,24576625,파크더블유,서울 중랑구 망우동 43-8,02-432-5659,53,,,40,75,,89,,,,,,,,,,39,,,,,,,브런치,374,4.35,480개 평점 538명 참여,239
261,2145979742,커피스터프,서울 중랑구 상봉동 118-1,,64,87,,39,,,,25,,37,,,,,,,,,,,,,,"카페,디저트",224,4.52,172개 평점 216명 참여,116
262,2062868872,미니특공대테마파크 면목역점,서울 중랑구 면목동 118-13,070-7788-5656,,,,229,,197,,,,,,,,,,,,,,,,,,"키즈카페,실내놀이터",173,4.52,"2,244개 평점 1,688명 참여",437
263,26932883,카페브릭,서울 중랑구 신내동 243-20,,141,64,,,83,,,56,,,48,,,,,,,,,,,,,"카페,디저트",238,4.38,585개 평점 588명 참여,226
264,19756111,라떼플로라,서울 중랑구 묵동 180-51,02-432-9503,,,,4,,,,,,,,,,,,,,,,,,,,"꽃집,꽃배달",920,4.46,142개 평점 141명 참여,20
265,1905828600,상봉커피,서울 중랑구 면목동 133-1,,39,41,,14,,,,11,,23,,,,,,,,,,,,,,"카페,디저트",177,null,null,75
266,358842854,카페소고 망우점,서울 중랑구 망우동 489-29,02-6014-6912,72,35,,34,26,,,30,,,,,,,,,,,,,,,,"카페,디저트",180,4.57,197개 평점 247명 참여,117
267,131735695,카페252,서울 중랑구 상봉동 118-19,02-493-8286,489,298,,,557,317,,241,,,,,,,,,,,,,,,,"카페,디저트",323,4.44,189개 평점 806명 참여,"1,058"
268,17884784,스타벅스 상봉역점,서울 중랑구 상봉동 100-2,1522-3232,1018,313,,411,,276,,350,,,,,,,,,,,,,,,,카페,233,4.48,"3,365개 평점 3,250명 참여","1,468"
269,1848099630,개인공간,서울 중랑구 신내동 495-35,070-7718-0087,,,,,,,,,,,,,,,,,,,,,,,,,228,4.34,19개 평점 22명 참여,9
270,26303961,스타벅스 사가정역점,서울 중랑구 면목동 617-2,1522-3232,1034,315,,473,,302,,389,,,,,,,,,,,,,,,,카페,119,4.45,"3,340개 평점 2,798명 참여","1,301"
271,27598483,스타벅스 상봉점,서울 중랑구 상봉동 501,1522-3232,1221,390,,473,,334,,460,,,,,,,,,,,,,,,,카페,114,4.48,"3,718개 평점 3,474명 참여","1,608"
272,26785139,스타벅스 중랑구청점,서울 중랑구 신내동 563-3,,833,164,,442,,183,,283,,,,,,,,,,,,,,,,카페,70,4.47,"2,979개 평점 2,142명 참여",861
273,1536161428,다시사랑받개,서울 중랑구 신내동 273-20,02-6958-6224,,,,12,,,,7,,,,,,,6,,,,,,,,,애견카페,145,4.6,117개 평점 112명 참여,39
274,181624929,디저트아카데미,서울 중랑구 상봉동 127-15,02-433-6096,19,45,,19,,8,,,,8,,,,,,,,,,,,,,"카페,디저트",195,4.67,141개 평점 143명 참여,58
275,366702623,이층커피,서울 중랑구 중화동 305-20,02-437-0627,22,,,27,,,,15,,15,,,,,,,18,,,,,,,"카페,디저트",173,4.47,160개 평점 171명 참여,73
276,1097099031,로기스커피,서울 중랑구 면목동 117-35,070-8621-8791,45,19,,25,,,,21,,14,,,,,,,,,,,,,,"카페,디저트",94,4.77,137개 평점 102명 참여,41
277,26644161,설빙 상봉점,서울 중랑구 상봉동 130-1,02-6380-0707,34,129,,,,,,37,,46,31,,,,,,,,,,,,,빙수,119,4.29,368개 평점 492명 참여,210
278,1424988476,모이카페,서울 중랑구 신내동 430-26,070-4230-0404,145,56,,36,,,,52,,,36,,,,,,,,,,,,,"카페,디저트",65,4.29,250개 평점 390명 참여,233
279,511991724,스토어드커피,서울 중랑구 묵동 239-118,070-8823-7669,28,15,,13,,,,9,,7,,,,,,,,,,,,,,"카페,디저트",71,4.45,102개 평점 120명 참여,38
280,744705019,문릿,서울 중랑구 상봉동 87-2,,,,,65,70,78,,,,,,,,,,,143,,,,51,,,"스파게티,파스타전문",31,null,null,148
281,119112939,티하우스나니,서울 중랑구 신내동 493-46,02-433-2726,,,,37,27,27,,28,,,,,,,,,,,,,,,,홍차전문점,95,null,null,63
282,1565667844,빈스로드 본사,서울 중랑구 상봉동 490-4,070-7593-7005,,10,,13,,,,16,,6,,,,,,,,,,,,,,차,90,4.39,22개 평점 40명 참여,28
283,26925099,스타벅스 중랑역점,서울 중랑구 상봉동 130-3,,847,207,,540,,206,,265,,,,,,,,,,,,,,,,카페,96,4.5,"2,730개 평점 2,423명 참여","1,100"
284,1531026852,커피빈 상봉역점,서울 중랑구 상봉동 100-17,02-493-8902,254,57,,67,,,,87,,,54,,,,,,,,,,,,,카페,25,4.48,749개 평점 781명 참여,354
285,1831290209,투썸플레이스 망우점,서울 중랑구 망우동 489-2,02-6954-2588,329,308,,109,,169,,141,,,,,,,,,,,,,,,,카페,24,4.43,"1,208개 평점 1,257명 참여",562
286,1879929501,투썸플레이스 신내점,서울 중랑구 신내동 386-2,02-2088-0858,163,117,,,,54,,57,,,44,,,,,,,,,,,,,카페,24,null,null,283
287,1937762094,스타벅스 묵동점,서울 중랑구 묵동 169-12,1522-3232,1030,293,,351,,327,,307,,,,,,,,,,,,,,,,카페,105,4.45,"1,397개 평점 1,923명 참여","1,215"
288,27282278,더바른차담소,서울 중랑구 면목동 718-2,070-7760-0298,43,30,,,20,20,,,,20,,,,,,,,,,,,,,"카페,디저트",175,4.69,364개 평점 267명 참여,43
289,27079711,데일리파크,서울 중랑구 묵동 20,02-3422-0146,108,70,,,,,,37,,36,36,,,,,,,,,,,,,"카페,디저트",48,4.36,294개 평점 303명 참여,129
290,218720613,스타벅스 중화역점,서울 중랑구 중화동 306-71,1522-3232,619,170,,383,,228,,222,,,,,,,,,,,,,,,,카페,41,4.36,"637개 평점 1,011명 참여",791
291,1721326456,어느날오늘,서울 중랑구 상봉동 314-69,,,,46,29,,13,,5,,16,,,,,,,,,,,,,,베이커리,57,4.6,198개 평점 175명 참여,60
292,1734478763,시즌,서울 중랑구 면목동 499-29,,126,249,,147,134,,,113,,,,,,,,,,,,,,,,"카페,디저트",349,4.45,371개 평점 602명 참여,314
293,1433298247,투썸플레이스 사가정역점,서울 중랑구 면목동 633-9,02-433-4024,225,149,,79,,74,,94,,,,,,,,,,,,,,,,카페,27,4.34,534개 평점 654명 참여,414
294,26947865,이노이드커피랩,서울 중랑구 면목동 52-11,070-7808-0085,72,31,,41,,38,,41,,,,,,,,,,,,,,,,"카페,디저트",32,4.51,108개 평점 111명 참여,95
295,340390324,헬로방방 상봉점,서울 중랑구 상봉동 501,02-433-0514,,,,185,,231,,,,,,,,,,,,,,,,,,"키즈카페,실내놀이터",109,4.63,648개 평점 623명 참여,352
296,1279265877,투썸플레이스 중랑역점,서울 중랑구 상봉동 130-166,,158,105,,105,,62,,66,,,,,,,,,,,,,,,,카페,27,4.36,390개 평점 487명 참여,265
297,27403044,디저트39 상봉점,서울 중랑구 상봉동 500,02-6053-3939,116,131,,110,,,,105,,,,61,,,,,,,,,,,,카페,39,4.59,454개 평점 437명 참여,237
298,1070026450,투썸플레이스 묵동자이점,서울 중랑구 묵동 170-1,02-949-1222,128,135,,72,,37,,73,,,,,,,,,,,,,,,,카페,21,4.36,369개 평점 429명 참여,243
299,24960322,내친구고양이카페,서울 중랑구 면목동 617-3,02-2209-7446,,,,8,2,,,,,,,,,,,,,,,,,,,고양이카페,20,4.36,18개 평점 21명 참여,12
300,884093176,제주역,서울 중랑구 상봉동 190-119,0507-1349-9926,115,132,,,202,,,111,138,,,,,,,,,,,,,,,"카페,디저트",165,null,null,258
