,id,place_name,address_name,phone,커피가 맛있어요,디저트가 맛있어요,빵이 맛있어요,친절해요,인테리어가 멋져요,매장이 청결해요,뷰가 좋아요,음료가 맛있어요,사진이 잘 나와요,특별한 메뉴가 있어요,대화하기 좋아요,가성비가 좋아요,집중하기 좋아요,화장실이 깨끗해요,주차하기 편해요,좌석이 편해요,음식이 맛있어요,매장이 넓어요,단체모임 하기 좋아요,특별한 날 가기 좋아요,재료가 신선해요,양이 많아요,혼밥하기 좋아요,naver_map_type,blog_review_qty_list,stars,stars_qty,visitor_review_qty
147,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
148,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
149,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
150,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,238,250,,,126,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",461
151,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
152,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,41,43,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,177
153,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
154,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,614
155,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,536,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,444"
156,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,62,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,201
157,483722570,마크69,서울 성동구 성수동1가 685-350,,113,49,,,103,,,52,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,248
158,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,30,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,69
159,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,75,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,225
160,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
161,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
162,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
163,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
164,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
165,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,238,250,,,126,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",461
166,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
167,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,41,43,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,177
168,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
169,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,614
170,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,536,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,444"
171,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,62,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,201
172,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
173,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
174,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,75,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,225
175,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
176,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
177,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
178,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
179,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
180,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
181,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
182,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,41,43,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,177
183,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
184,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,614
185,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,536,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,444"
186,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,62,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,201
187,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
188,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
189,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,75,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,225
190,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
191,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
192,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
193,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
194,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
195,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
196,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
197,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,41,43,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,177
198,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
199,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
200,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
201,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,62,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,201
202,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
203,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
204,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,75,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,225
205,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
206,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
207,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
208,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
209,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
210,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
211,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
212,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,41,43,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,177
213,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
214,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
215,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
216,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,62,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,201
217,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
218,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
219,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,226
220,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
221,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
222,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
223,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
224,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
225,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
226,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
227,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,42,44,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,178
228,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
229,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
230,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
231,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,63,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,202
232,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
233,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
234,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,226
235,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
236,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
237,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
238,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
239,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
240,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
241,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
242,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,42,44,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,178
243,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
244,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
245,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
246,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,63,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,202
247,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
248,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
249,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,226
250,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
251,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
252,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
253,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
254,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
255,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
256,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
257,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,42,44,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,178
258,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
259,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
260,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
261,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,63,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,202
262,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
263,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
264,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,226
265,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
266,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
267,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
268,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
269,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
270,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
271,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
272,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,42,44,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,178
273,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
274,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
275,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
276,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,63,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,202
277,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
278,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
279,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,226
280,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
281,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
282,1300323227,카페노티드 피치스,서울 성동구 성수동2가 301-16,0507-1405-9377,,954,,231,480,,,,244,347,,,,,,,,,,,,,,카페,917,4.42,"1,044개 평점 1,500명 참여","1,377"
283,1501931765,천상가옥,서울 성동구 성수동2가 322-4,,,,,,,,,,,,,,,,,,,,,,,,,카페,null,4.29,14개 평점 13명 참여,9
284,157479724,비엔나커피하우스 서울숲역점,서울 성동구 성수동1가 656-447,070-4628-5049,144,57,,49,,,,66,,,39,,,,,,,,,,,,,카페,81,4.35,376개 평점 470명 참여,217
285,1431819126,훔볼트,서울 성동구 성수동2가 325-19,,239,251,,,128,71,,91,,,,,,,,,,,,,,,,카페,407,4.39,"1,090개 평점 1,241명 참여",464
286,1904529538,업사이드커피 뚝섬점,서울 성동구 성수동1가 7-8,070-8691-4107,117,,,53,,26,,47,,22,,,,,,,,,,,,,,"카페,디저트",321,4.54,202개 평점 237명 참여,129
287,1742492568,키커피컴퍼니 왕십리점,서울 성동구 행당동 130-115,070-4230-8893,92,99,,,42,44,,39,,,,,,,,,,,,,,,,카페,472,4.48,447개 평점 476명 참여,178
288,1653556066,카페온화 성수점,서울 성동구 성수동2가 302-4,,31,42,,,,23,,20,,,,,,,,18,,,,,,,,카페,709,4.32,309개 평점 358명 참여,104
289,1623291829,오우드,서울 성동구 성수동2가 272-3,070-8844-0196,262,323,,,192,118,,122,,,,,,,,,,,,,,,,"카페,디저트","1,119",4.34,408개 평점 749명 참여,613
290,1325105515,카페노티드 성수,서울 성동구 성수동2가 316-5,,249,1978,,537,,334,,,,507,,,,,,,,,,,,,,카페,740,4.52,"1,411개 평점 2,266명 참여","2,445"
291,17657824,하루노유키,서울 성동구 성수동1가 685-428,02-548-8662,47,,98,54,,,,48,,63,,,,,,,,,,,,,,베이커리,396,4.4,321개 평점 404명 참여,202
292,483722570,마크69,서울 성동구 성수동1가 685-350,,115,49,,,104,,,53,,,46,,,,,,,,,,,,,"카페,디저트",415,4.26,72개 평점 301명 참여,251
293,505665583,맛차차,서울 성동구 성수동1가 685-450,010-9719-8707,,,,29,24,,31,40,,31,,,,,,,,,,,,,,"카페,디저트",645,4.68,871개 평점 840명 참여,70
294,431464251,아이오쓰리 성수사거리점,서울 성동구 성수동2가 275-54,02-497-1961,65,,,76,54,49,,64,,,,,,,,,,,,,,,,"카페,디저트",114,4.56,428개 평점 471명 참여,226
295,753723493,브라운팟,서울 성동구 행당동 286-19,02-2299-7796,190,188,,90,,,,65,,58,,,,,,,,,,,,,,"카페,디저트",184,4.44,693개 평점 745명 참여,381
296,1431120740,플디 성수점,서울 성동구 성수동1가 13-156,,26,68,,27,,,,22,,24,,,,,,,,,,,,,,"카페,디저트",424,null,null,95
