,place_name,review,rating
2760,훔볼트,커피가 맛있어요,238.0
2761,훔볼트,디저트가 맛있어요,250.0
2764,훔볼트,인테리어가 멋져요,126.0
2765,훔볼트,매장이 청결해요,71.0
2767,훔볼트,음료가 맛있어요,91.0
2783,업사이드커피 뚝섬점,커피가 맛있어요,117.0
2786,업사이드커피 뚝섬점,친절해요,53.0
2788,업사이드커피 뚝섬점,매장이 청결해요,26.0
2790,업사이드커피 뚝섬점,음료가 맛있어요,47.0
2792,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
2806,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
2807,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
2810,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
2811,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
2813,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
2829,카페온화 성수점,커피가 맛있어요,31.0
2830,카페온화 성수점,디저트가 맛있어요,42.0
2834,카페온화 성수점,매장이 청결해요,23.0
2836,카페온화 성수점,음료가 맛있어요,20.0
2844,카페온화 성수점,좌석이 편해요,18.0
2852,오우드,커피가 맛있어요,262.0
2853,오우드,디저트가 맛있어요,323.0
2856,오우드,인테리어가 멋져요,192.0
2857,오우드,매장이 청결해요,118.0
2859,오우드,음료가 맛있어요,122.0
2875,카페노티드 성수,커피가 맛있어요,249.0
2876,카페노티드 성수,디저트가 맛있어요,1978.0
2878,카페노티드 성수,친절해요,536.0
2880,카페노티드 성수,매장이 청결해요,334.0
2884,카페노티드 성수,특별한 메뉴가 있어요,507.0
2898,하루노유키,커피가 맛있어요,47.0
2900,하루노유키,빵이 맛있어요,98.0
2901,하루노유키,친절해요,54.0
2905,하루노유키,음료가 맛있어요,48.0
2907,하루노유키,특별한 메뉴가 있어요,62.0
2921,마크69,커피가 맛있어요,113.0
2922,마크69,디저트가 맛있어요,49.0
2925,마크69,인테리어가 멋져요,103.0
2928,마크69,음료가 맛있어요,52.0
2931,마크69,대화하기 좋아요,46.0
2947,맛차차,친절해요,29.0
2948,맛차차,인테리어가 멋져요,24.0
2950,맛차차,뷰가 좋아요,31.0
2951,맛차차,음료가 맛있어요,40.0
2953,맛차차,특별한 메뉴가 있어요,30.0
2967,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
2970,아이오쓰리 성수사거리점,친절해요,75.0
2971,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
2972,아이오쓰리 성수사거리점,매장이 청결해요,49.0
2974,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
2990,브라운팟,커피가 맛있어요,190.0
2991,브라운팟,디저트가 맛있어요,188.0
2993,브라운팟,친절해요,90.0
2997,브라운팟,음료가 맛있어요,65.0
2999,브라운팟,특별한 메뉴가 있어요,58.0
3013,플디 성수점,커피가 맛있어요,26.0
3014,플디 성수점,디저트가 맛있어요,68.0
3016,플디 성수점,친절해요,27.0
3020,플디 성수점,음료가 맛있어요,22.0
3022,플디 성수점,특별한 메뉴가 있어요,24.0
3037,카페노티드 피치스,디저트가 맛있어요,954.0
3039,카페노티드 피치스,친절해요,231.0
3040,카페노티드 피치스,인테리어가 멋져요,480.0
3044,카페노티드 피치스,사진이 잘 나와요,244.0
3045,카페노티드 피치스,특별한 메뉴가 있어요,347.0
3082,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
3083,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
3085,비엔나커피하우스 서울숲역점,친절해요,49.0
3089,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
3092,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
3105,훔볼트,커피가 맛있어요,238.0
3106,훔볼트,디저트가 맛있어요,250.0
3109,훔볼트,인테리어가 멋져요,126.0
3110,훔볼트,매장이 청결해요,71.0
3112,훔볼트,음료가 맛있어요,91.0
3128,업사이드커피 뚝섬점,커피가 맛있어요,117.0
3131,업사이드커피 뚝섬점,친절해요,53.0
3133,업사이드커피 뚝섬점,매장이 청결해요,26.0
3135,업사이드커피 뚝섬점,음료가 맛있어요,47.0
3137,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
3151,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
3152,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
3155,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
3156,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
3158,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
3174,카페온화 성수점,커피가 맛있어요,31.0
3175,카페온화 성수점,디저트가 맛있어요,42.0
3179,카페온화 성수점,매장이 청결해요,23.0
3181,카페온화 성수점,음료가 맛있어요,20.0
3189,카페온화 성수점,좌석이 편해요,18.0
3197,오우드,커피가 맛있어요,262.0
3198,오우드,디저트가 맛있어요,323.0
3201,오우드,인테리어가 멋져요,192.0
3202,오우드,매장이 청결해요,118.0
3204,오우드,음료가 맛있어요,122.0
3220,카페노티드 성수,커피가 맛있어요,249.0
3221,카페노티드 성수,디저트가 맛있어요,1978.0
3223,카페노티드 성수,친절해요,536.0
3225,카페노티드 성수,매장이 청결해요,334.0
3229,카페노티드 성수,특별한 메뉴가 있어요,507.0
3243,하루노유키,커피가 맛있어요,47.0
3245,하루노유키,빵이 맛있어요,98.0
3246,하루노유키,친절해요,54.0
3250,하루노유키,음료가 맛있어요,48.0
3252,하루노유키,특별한 메뉴가 있어요,62.0
3266,마크69,커피가 맛있어요,113.0
3267,마크69,디저트가 맛있어요,49.0
3270,마크69,인테리어가 멋져요,103.0
3273,마크69,음료가 맛있어요,52.0
3276,마크69,대화하기 좋아요,46.0
3292,맛차차,친절해요,29.0
3293,맛차차,인테리어가 멋져요,24.0
3295,맛차차,뷰가 좋아요,31.0
3296,맛차차,음료가 맛있어요,40.0
3298,맛차차,특별한 메뉴가 있어요,30.0
3312,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
3315,아이오쓰리 성수사거리점,친절해요,75.0
3316,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
3317,아이오쓰리 성수사거리점,매장이 청결해요,49.0
3319,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
3335,브라운팟,커피가 맛있어요,190.0
3336,브라운팟,디저트가 맛있어요,188.0
3338,브라운팟,친절해요,90.0
3342,브라운팟,음료가 맛있어요,65.0
3344,브라운팟,특별한 메뉴가 있어요,58.0
3358,플디 성수점,커피가 맛있어요,26.0
3359,플디 성수점,디저트가 맛있어요,68.0
3361,플디 성수점,친절해요,27.0
3365,플디 성수점,음료가 맛있어요,22.0
3367,플디 성수점,특별한 메뉴가 있어요,24.0
3382,카페노티드 피치스,디저트가 맛있어요,954.0
3384,카페노티드 피치스,친절해요,231.0
3385,카페노티드 피치스,인테리어가 멋져요,480.0
3389,카페노티드 피치스,사진이 잘 나와요,244.0
3390,카페노티드 피치스,특별한 메뉴가 있어요,347.0
3427,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
3428,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
3430,비엔나커피하우스 서울숲역점,친절해요,49.0
3434,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
3437,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
3450,훔볼트,커피가 맛있어요,238.0
3451,훔볼트,디저트가 맛있어요,250.0
3454,훔볼트,인테리어가 멋져요,126.0
3455,훔볼트,매장이 청결해요,71.0
3457,훔볼트,음료가 맛있어요,91.0
3473,업사이드커피 뚝섬점,커피가 맛있어요,117.0
3476,업사이드커피 뚝섬점,친절해요,53.0
3478,업사이드커피 뚝섬점,매장이 청결해요,26.0
3480,업사이드커피 뚝섬점,음료가 맛있어요,47.0
3482,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
3496,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
3497,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
3500,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
3501,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
3503,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
3519,카페온화 성수점,커피가 맛있어요,31.0
3520,카페온화 성수점,디저트가 맛있어요,42.0
3524,카페온화 성수점,매장이 청결해요,23.0
3526,카페온화 성수점,음료가 맛있어요,20.0
3534,카페온화 성수점,좌석이 편해요,18.0
3542,오우드,커피가 맛있어요,262.0
3543,오우드,디저트가 맛있어요,323.0
3546,오우드,인테리어가 멋져요,192.0
3547,오우드,매장이 청결해요,118.0
3549,오우드,음료가 맛있어요,122.0
3565,카페노티드 성수,커피가 맛있어요,249.0
3566,카페노티드 성수,디저트가 맛있어요,1978.0
3568,카페노티드 성수,친절해요,536.0
3570,카페노티드 성수,매장이 청결해요,334.0
3574,카페노티드 성수,특별한 메뉴가 있어요,507.0
3588,하루노유키,커피가 맛있어요,47.0
3590,하루노유키,빵이 맛있어요,98.0
3591,하루노유키,친절해요,54.0
3595,하루노유키,음료가 맛있어요,48.0
3597,하루노유키,특별한 메뉴가 있어요,62.0
3611,마크69,커피가 맛있어요,113.0
3612,마크69,디저트가 맛있어요,49.0
3615,마크69,인테리어가 멋져요,103.0
3618,마크69,음료가 맛있어요,52.0
3621,마크69,대화하기 좋아요,46.0
3637,맛차차,친절해요,29.0
3638,맛차차,인테리어가 멋져요,24.0
3640,맛차차,뷰가 좋아요,31.0
3641,맛차차,음료가 맛있어요,40.0
3643,맛차차,특별한 메뉴가 있어요,30.0
3657,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
3660,아이오쓰리 성수사거리점,친절해요,75.0
3661,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
3662,아이오쓰리 성수사거리점,매장이 청결해요,49.0
3664,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
3680,브라운팟,커피가 맛있어요,190.0
3681,브라운팟,디저트가 맛있어요,188.0
3683,브라운팟,친절해요,90.0
3687,브라운팟,음료가 맛있어요,65.0
3689,브라운팟,특별한 메뉴가 있어요,58.0
3703,플디 성수점,커피가 맛있어요,26.0
3704,플디 성수점,디저트가 맛있어요,68.0
3706,플디 성수점,친절해요,27.0
3710,플디 성수점,음료가 맛있어요,22.0
3712,플디 성수점,특별한 메뉴가 있어요,24.0
3727,카페노티드 피치스,디저트가 맛있어요,954.0
3729,카페노티드 피치스,친절해요,231.0
3730,카페노티드 피치스,인테리어가 멋져요,480.0
3734,카페노티드 피치스,사진이 잘 나와요,244.0
3735,카페노티드 피치스,특별한 메뉴가 있어요,347.0
3772,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
3773,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
3775,비엔나커피하우스 서울숲역점,친절해요,49.0
3779,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
3782,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
3795,훔볼트,커피가 맛있어요,238.0
3796,훔볼트,디저트가 맛있어요,250.0
3799,훔볼트,인테리어가 멋져요,126.0
3800,훔볼트,매장이 청결해요,71.0
3802,훔볼트,음료가 맛있어요,91.0
3818,업사이드커피 뚝섬점,커피가 맛있어요,117.0
3821,업사이드커피 뚝섬점,친절해요,53.0
3823,업사이드커피 뚝섬점,매장이 청결해요,26.0
3825,업사이드커피 뚝섬점,음료가 맛있어요,47.0
3827,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
3841,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
3842,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
3845,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
3846,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
3848,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
3864,카페온화 성수점,커피가 맛있어요,31.0
3865,카페온화 성수점,디저트가 맛있어요,42.0
3869,카페온화 성수점,매장이 청결해요,23.0
3871,카페온화 성수점,음료가 맛있어요,20.0
3879,카페온화 성수점,좌석이 편해요,18.0
3887,오우드,커피가 맛있어요,262.0
3888,오우드,디저트가 맛있어요,323.0
3891,오우드,인테리어가 멋져요,192.0
3892,오우드,매장이 청결해요,118.0
3894,오우드,음료가 맛있어요,122.0
3910,카페노티드 성수,커피가 맛있어요,249.0
3911,카페노티드 성수,디저트가 맛있어요,1978.0
3913,카페노티드 성수,친절해요,536.0
3915,카페노티드 성수,매장이 청결해요,334.0
3919,카페노티드 성수,특별한 메뉴가 있어요,507.0
3933,하루노유키,커피가 맛있어요,47.0
3935,하루노유키,빵이 맛있어요,98.0
3936,하루노유키,친절해요,54.0
3940,하루노유키,음료가 맛있어요,48.0
3942,하루노유키,특별한 메뉴가 있어요,62.0
3956,마크69,커피가 맛있어요,115.0
3957,마크69,디저트가 맛있어요,49.0
3960,마크69,인테리어가 멋져요,104.0
3963,마크69,음료가 맛있어요,53.0
3966,마크69,대화하기 좋아요,46.0
3982,맛차차,친절해요,29.0
3983,맛차차,인테리어가 멋져요,24.0
3985,맛차차,뷰가 좋아요,31.0
3986,맛차차,음료가 맛있어요,40.0
3988,맛차차,특별한 메뉴가 있어요,31.0
4002,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
4005,아이오쓰리 성수사거리점,친절해요,75.0
4006,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
4007,아이오쓰리 성수사거리점,매장이 청결해요,49.0
4009,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
4025,브라운팟,커피가 맛있어요,190.0
4026,브라운팟,디저트가 맛있어요,188.0
4028,브라운팟,친절해요,90.0
4032,브라운팟,음료가 맛있어요,65.0
4034,브라운팟,특별한 메뉴가 있어요,58.0
4048,플디 성수점,커피가 맛있어요,26.0
4049,플디 성수점,디저트가 맛있어요,68.0
4051,플디 성수점,친절해요,27.0
4055,플디 성수점,음료가 맛있어요,22.0
4057,플디 성수점,특별한 메뉴가 있어요,24.0
4072,카페노티드 피치스,디저트가 맛있어요,954.0
4074,카페노티드 피치스,친절해요,231.0
4075,카페노티드 피치스,인테리어가 멋져요,480.0
4079,카페노티드 피치스,사진이 잘 나와요,244.0
4080,카페노티드 피치스,특별한 메뉴가 있어요,347.0
4117,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
4118,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
4120,비엔나커피하우스 서울숲역점,친절해요,49.0
4124,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
4127,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
4140,훔볼트,커피가 맛있어요,239.0
4141,훔볼트,디저트가 맛있어요,251.0
4144,훔볼트,인테리어가 멋져요,128.0
4145,훔볼트,매장이 청결해요,71.0
4147,훔볼트,음료가 맛있어요,91.0
4163,업사이드커피 뚝섬점,커피가 맛있어요,117.0
4166,업사이드커피 뚝섬점,친절해요,53.0
4168,업사이드커피 뚝섬점,매장이 청결해요,26.0
4170,업사이드커피 뚝섬점,음료가 맛있어요,47.0
4172,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
4186,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
4187,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
4190,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
4191,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
4193,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
4209,카페온화 성수점,커피가 맛있어요,31.0
4210,카페온화 성수점,디저트가 맛있어요,42.0
4214,카페온화 성수점,매장이 청결해요,23.0
4216,카페온화 성수점,음료가 맛있어요,20.0
4224,카페온화 성수점,좌석이 편해요,18.0
4232,오우드,커피가 맛있어요,262.0
4233,오우드,디저트가 맛있어요,323.0
4236,오우드,인테리어가 멋져요,192.0
4237,오우드,매장이 청결해요,118.0
4239,오우드,음료가 맛있어요,122.0
4255,카페노티드 성수,커피가 맛있어요,249.0
4256,카페노티드 성수,디저트가 맛있어요,1978.0
4258,카페노티드 성수,친절해요,536.0
4260,카페노티드 성수,매장이 청결해요,334.0
4264,카페노티드 성수,특별한 메뉴가 있어요,507.0
4278,하루노유키,커피가 맛있어요,47.0
4280,하루노유키,빵이 맛있어요,98.0
4281,하루노유키,친절해요,54.0
4285,하루노유키,음료가 맛있어요,48.0
4287,하루노유키,특별한 메뉴가 있어요,62.0
4301,마크69,커피가 맛있어요,115.0
4302,마크69,디저트가 맛있어요,49.0
4305,마크69,인테리어가 멋져요,104.0
4308,마크69,음료가 맛있어요,53.0
4311,마크69,대화하기 좋아요,46.0
4327,맛차차,친절해요,29.0
4328,맛차차,인테리어가 멋져요,24.0
4330,맛차차,뷰가 좋아요,31.0
4331,맛차차,음료가 맛있어요,40.0
4333,맛차차,특별한 메뉴가 있어요,31.0
4347,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
4350,아이오쓰리 성수사거리점,친절해요,75.0
4351,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
4352,아이오쓰리 성수사거리점,매장이 청결해요,49.0
4354,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
4370,브라운팟,커피가 맛있어요,190.0
4371,브라운팟,디저트가 맛있어요,188.0
4373,브라운팟,친절해요,90.0
4377,브라운팟,음료가 맛있어요,65.0
4379,브라운팟,특별한 메뉴가 있어요,58.0
4393,플디 성수점,커피가 맛있어요,26.0
4394,플디 성수점,디저트가 맛있어요,68.0
4396,플디 성수점,친절해요,27.0
4400,플디 성수점,음료가 맛있어요,22.0
4402,플디 성수점,특별한 메뉴가 있어요,24.0
4417,카페노티드 피치스,디저트가 맛있어요,954.0
4419,카페노티드 피치스,친절해요,231.0
4420,카페노티드 피치스,인테리어가 멋져요,480.0
4424,카페노티드 피치스,사진이 잘 나와요,244.0
4425,카페노티드 피치스,특별한 메뉴가 있어요,347.0
4462,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
4463,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
4465,비엔나커피하우스 서울숲역점,친절해요,49.0
4469,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
4472,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
4485,훔볼트,커피가 맛있어요,239.0
4486,훔볼트,디저트가 맛있어요,251.0
4489,훔볼트,인테리어가 멋져요,128.0
4490,훔볼트,매장이 청결해요,71.0
4492,훔볼트,음료가 맛있어요,91.0
4508,업사이드커피 뚝섬점,커피가 맛있어요,117.0
4511,업사이드커피 뚝섬점,친절해요,53.0
4513,업사이드커피 뚝섬점,매장이 청결해요,26.0
4515,업사이드커피 뚝섬점,음료가 맛있어요,47.0
4517,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
4531,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
4532,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
4535,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
4536,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
4538,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
4554,카페온화 성수점,커피가 맛있어요,31.0
4555,카페온화 성수점,디저트가 맛있어요,42.0
4559,카페온화 성수점,매장이 청결해요,23.0
4561,카페온화 성수점,음료가 맛있어요,20.0
4569,카페온화 성수점,좌석이 편해요,18.0
4577,오우드,커피가 맛있어요,262.0
4578,오우드,디저트가 맛있어요,323.0
4581,오우드,인테리어가 멋져요,192.0
4582,오우드,매장이 청결해요,118.0
4584,오우드,음료가 맛있어요,122.0
4600,카페노티드 성수,커피가 맛있어요,249.0
4601,카페노티드 성수,디저트가 맛있어요,1978.0
4603,카페노티드 성수,친절해요,537.0
4605,카페노티드 성수,매장이 청결해요,334.0
4609,카페노티드 성수,특별한 메뉴가 있어요,507.0
4623,하루노유키,커피가 맛있어요,47.0
4625,하루노유키,빵이 맛있어요,98.0
4626,하루노유키,친절해요,54.0
4630,하루노유키,음료가 맛있어요,48.0
4632,하루노유키,특별한 메뉴가 있어요,62.0
4646,마크69,커피가 맛있어요,115.0
4647,마크69,디저트가 맛있어요,49.0
4650,마크69,인테리어가 멋져요,104.0
4653,마크69,음료가 맛있어요,53.0
4656,마크69,대화하기 좋아요,46.0
4672,맛차차,친절해요,29.0
4673,맛차차,인테리어가 멋져요,24.0
4675,맛차차,뷰가 좋아요,31.0
4676,맛차차,음료가 맛있어요,40.0
4678,맛차차,특별한 메뉴가 있어요,31.0
4692,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
4695,아이오쓰리 성수사거리점,친절해요,75.0
4696,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
4697,아이오쓰리 성수사거리점,매장이 청결해요,49.0
4699,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
4715,브라운팟,커피가 맛있어요,190.0
4716,브라운팟,디저트가 맛있어요,188.0
4718,브라운팟,친절해요,90.0
4722,브라운팟,음료가 맛있어요,65.0
4724,브라운팟,특별한 메뉴가 있어요,58.0
4738,플디 성수점,커피가 맛있어요,26.0
4739,플디 성수점,디저트가 맛있어요,68.0
4741,플디 성수점,친절해요,27.0
4745,플디 성수점,음료가 맛있어요,22.0
4747,플디 성수점,특별한 메뉴가 있어요,24.0
4762,카페노티드 피치스,디저트가 맛있어요,954.0
4764,카페노티드 피치스,친절해요,231.0
4765,카페노티드 피치스,인테리어가 멋져요,480.0
4769,카페노티드 피치스,사진이 잘 나와요,244.0
4770,카페노티드 피치스,특별한 메뉴가 있어요,347.0
4807,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
4808,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
4810,비엔나커피하우스 서울숲역점,친절해요,49.0
4814,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
4817,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
4830,훔볼트,커피가 맛있어요,239.0
4831,훔볼트,디저트가 맛있어요,251.0
4834,훔볼트,인테리어가 멋져요,128.0
4835,훔볼트,매장이 청결해요,71.0
4837,훔볼트,음료가 맛있어요,91.0
4853,업사이드커피 뚝섬점,커피가 맛있어요,117.0
4856,업사이드커피 뚝섬점,친절해요,53.0
4858,업사이드커피 뚝섬점,매장이 청결해요,26.0
4860,업사이드커피 뚝섬점,음료가 맛있어요,47.0
4862,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
4876,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
4877,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
4880,키커피컴퍼니 왕십리점,인테리어가 멋져요,41.0
4881,키커피컴퍼니 왕십리점,매장이 청결해요,43.0
4883,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
4899,카페온화 성수점,커피가 맛있어요,31.0
4900,카페온화 성수점,디저트가 맛있어요,42.0
4904,카페온화 성수점,매장이 청결해요,23.0
4906,카페온화 성수점,음료가 맛있어요,20.0
4914,카페온화 성수점,좌석이 편해요,18.0
4922,오우드,커피가 맛있어요,262.0
4923,오우드,디저트가 맛있어요,323.0
4926,오우드,인테리어가 멋져요,192.0
4927,오우드,매장이 청결해요,118.0
4929,오우드,음료가 맛있어요,122.0
4945,카페노티드 성수,커피가 맛있어요,249.0
4946,카페노티드 성수,디저트가 맛있어요,1978.0
4948,카페노티드 성수,친절해요,537.0
4950,카페노티드 성수,매장이 청결해요,334.0
4954,카페노티드 성수,특별한 메뉴가 있어요,507.0
4968,하루노유키,커피가 맛있어요,47.0
4970,하루노유키,빵이 맛있어요,98.0
4971,하루노유키,친절해요,54.0
4975,하루노유키,음료가 맛있어요,48.0
4977,하루노유키,특별한 메뉴가 있어요,62.0
4991,마크69,커피가 맛있어요,115.0
4992,마크69,디저트가 맛있어요,49.0
4995,마크69,인테리어가 멋져요,104.0
4998,마크69,음료가 맛있어요,53.0
5001,마크69,대화하기 좋아요,46.0
5017,맛차차,친절해요,29.0
5018,맛차차,인테리어가 멋져요,24.0
5020,맛차차,뷰가 좋아요,31.0
5021,맛차차,음료가 맛있어요,40.0
5023,맛차차,특별한 메뉴가 있어요,31.0
5037,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
5040,아이오쓰리 성수사거리점,친절해요,76.0
5041,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0
5042,아이오쓰리 성수사거리점,매장이 청결해요,49.0
5044,아이오쓰리 성수사거리점,음료가 맛있어요,64.0
5060,브라운팟,커피가 맛있어요,190.0
5061,브라운팟,디저트가 맛있어요,188.0
5063,브라운팟,친절해요,90.0
5067,브라운팟,음료가 맛있어요,65.0
5069,브라운팟,특별한 메뉴가 있어요,58.0
5083,플디 성수점,커피가 맛있어요,26.0
5084,플디 성수점,디저트가 맛있어요,68.0
5086,플디 성수점,친절해요,27.0
5090,플디 성수점,음료가 맛있어요,22.0
5092,플디 성수점,특별한 메뉴가 있어요,24.0
5107,카페노티드 피치스,디저트가 맛있어요,954.0
5109,카페노티드 피치스,친절해요,231.0
5110,카페노티드 피치스,인테리어가 멋져요,480.0
5114,카페노티드 피치스,사진이 잘 나와요,244.0
5115,카페노티드 피치스,특별한 메뉴가 있어요,347.0
5152,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0
5153,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0
5155,비엔나커피하우스 서울숲역점,친절해요,49.0
5159,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0
5162,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0
5175,훔볼트,커피가 맛있어요,239.0
5176,훔볼트,디저트가 맛있어요,251.0
5179,훔볼트,인테리어가 멋져요,128.0
5180,훔볼트,매장이 청결해요,71.0
5182,훔볼트,음료가 맛있어요,91.0
5198,업사이드커피 뚝섬점,커피가 맛있어요,117.0
5201,업사이드커피 뚝섬점,친절해요,53.0
5203,업사이드커피 뚝섬점,매장이 청결해요,26.0
5205,업사이드커피 뚝섬점,음료가 맛있어요,47.0
5207,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0
5221,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0
5222,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0
5225,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0
5226,키커피컴퍼니 왕십리점,매장이 청결해요,44.0
5228,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0
5244,카페온화 성수점,커피가 맛있어요,31.0
5245,카페온화 성수점,디저트가 맛있어요,42.0
5249,카페온화 성수점,매장이 청결해요,23.0
5251,카페온화 성수점,음료가 맛있어요,20.0
5259,카페온화 성수점,좌석이 편해요,18.0
5267,오우드,커피가 맛있어요,262.0
5268,오우드,디저트가 맛있어요,323.0
5271,오우드,인테리어가 멋져요,192.0
5272,오우드,매장이 청결해요,118.0
5274,오우드,음료가 맛있어요,122.0
5290,카페노티드 성수,커피가 맛있어요,249.0
5291,카페노티드 성수,디저트가 맛있어요,1978.0
5293,카페노티드 성수,친절해요,537.0
5295,카페노티드 성수,매장이 청결해요,334.0
5299,카페노티드 성수,특별한 메뉴가 있어요,507.0
5313,하루노유키,커피가 맛있어요,47.0
5315,하루노유키,빵이 맛있어요,98.0
5316,하루노유키,친절해요,54.0
5320,하루노유키,음료가 맛있어요,48.0
5322,하루노유키,특별한 메뉴가 있어요,63.0
5336,마크69,커피가 맛있어요,115.0
5337,마크69,디저트가 맛있어요,49.0
5340,마크69,인테리어가 멋져요,104.0
5343,마크69,음료가 맛있어요,53.0
5346,마크69,대화하기 좋아요,46.0
5362,맛차차,친절해요,29.0
5363,맛차차,인테리어가 멋져요,24.0
5365,맛차차,뷰가 좋아요,31.0
5366,맛차차,음료가 맛있어요,40.0
5368,맛차차,특별한 메뉴가 있어요,31.0
5382,아이오쓰리 성수사거리점,커피가 맛있어요,65.0
5385,아이오쓰리 성수사거리점,친절해요,76.0
